name,final
007842,CENTER
007843,CENTER
007844,CENTER
007845,LEFT
007846,LEFT
007847,CENTER
007848,CENTER
007849,CENTER
007851,CENTER
007852,CENTER
007853,LEFT
007854,RIGHT
007855,CENTER
007856,CENTER
007857,CENTER
007858,LEFT
007859,CENTER
007860,LEFT
007861,CENTER
007862,CENTER
007863,CENTER
007864,RIGHT
007865,CENTER
007866,CENTER
007867,CENTER
007868,CENTER
007869,CENTER
007870,CENTER
007871,LEFT
007872,RIGHT
007873,CENTER
007874,CENTER
007875,CENTER
007876,CENTER
007877,CENTER
007878,CENTER
007879,CENTER
007880,CENTER
007881,CENTER
007882,CENTER
007883,CENTER
007884,LEFT
007885,CENTER
007886,LEFT
007887,CENTER
007888,CENTER
007889,LEFT
007890,RIGHT
007891,CENTER
007892,LEFT
007893,CENTER
007894,CENTER
007895,LEFT
007896,CENTER
007897,LEFT
007898,CENTER
007899,LEFT
007900,RIGHT
007901,CENTER
007902,CENTER
007903,CENTER
007904,CENTER
007905,RIGHT
007906,CENTER
007907,CENTER
007908,RIGHT
007909,CENTER
007911,CENTER
007912,CENTER
007913,LEFT
007914,RIGHT
007915,CENTER
007916,CENTER
007917,RIGHT
007918,CENTER
007919,CENTER
007920,CENTER
007921,CENTER
007922,RIGHT
007923,CENTER
007924,CENTER
007925,CENTER
007926,LEFT
007927,RIGHT
007928,CENTER
007929,LEFT
007930,RIGHT
007931,CENTER
007933,CENTER
007934,RIGHT
007935,CENTER
007936,RIGHT
007937,CENTER
007938,CENTER
007939,CENTER
007940,CENTER
007941,CENTER
007942,RIGHT
007943,CENTER
007944,LEFT
007945,RIGHT
007946,CENTER
007947,CENTER
007948,RIGHT
007949,LEFT
007950,RIGHT
007951,CENTER
007952,CENTER
007953,CENTER
007954,CENTER
007955,CENTER
007956,RIGHT
007957,LEFT
007958,CENTER
007959,RIGHT
007960,CENTER
007961,LEFT
007962,CENTER
007963,CENTER
007964,CENTER
007965,CENTER
007966,RIGHT
007967,CENTER
007968,CENTER
007969,LEFT
007970,CENTER
007971,RIGHT
007972,CENTER
007973,CENTER
007974,CENTER
007975,LEFT
007976,CENTER
007977,LEFT
007978,LEFT
007979,CENTER
007980,CENTER
007981,LEFT
007982,CENTER
007983,LEFT
007984,RIGHT
007985,CENTER
007986,LEFT
007987,RIGHT
007988,LEFT
007989,LEFT
007990,RIGHT
007991,CENTER
007992,CENTER
007993,CENTER
007994,LEFT
007995,CENTER
007996,RIGHT
007997,CENTER
007998,LEFT
007999,RIGHT
008000,RIGHT
008001,RIGHT
008002,LEFT
008003,LEFT
008005,CENTER
008006,RIGHT
008007,CENTER
008008,CENTER
008009,CENTER
008010,CENTER
008011,CENTER
008012,RIGHT
008013,CENTER
008014,LEFT
008015,CENTER
008016,RIGHT
008017,RIGHT
008018,CENTER
008019,LEFT
008020,LEFT
008021,CENTER
008022,CENTER
008023,LEFT
008024,CENTER
008025,LEFT
008026,CENTER
008027,LEFT
008028,CENTER
008029,CENTER
008030,CENTER
008031,CENTER
008032,RIGHT
008033,CENTER
008034,RIGHT
008035,LEFT
008036,LEFT
008037,CENTER
008038,CENTER
008039,LEFT
008040,CENTER
008041,CENTER
008042,RIGHT
008043,CENTER
008044,LEFT
008045,RIGHT
008046,CENTER
008047,CENTER
008048,RIGHT
008049,LEFT
008050,CENTER
008051,CENTER
008052,CENTER
008053,RIGHT
008054,LEFT
008055,CENTER
008056,RIGHT
008057,RIGHT
008058,CENTER
008059,LEFT
008060,RIGHT
008061,RIGHT
008062,RIGHT
008063,LEFT
008064,CENTER
008065,CENTER
008066,LEFT
008067,CENTER
008068,CENTER
008069,CENTER
008070,LEFT
008071,CENTER
008072,RIGHT
008073,LEFT
008074,LEFT
008075,CENTER
008076,CENTER
008077,CENTER
008078,CENTER
008079,LEFT
008080,LEFT
008081,CENTER
008082,CENTER
008083,CENTER
008084,CENTER
008085,LEFT
008086,CENTER
008087,CENTER
008088,CENTER
008089,LEFT
008090,CENTER
008091,RIGHT
008092,CENTER
008093,CENTER
008094,LEFT
008095,LEFT
008096,CENTER
008097,CENTER
008098,CENTER
008099,CENTER
008100,CENTER
008101,LEFT
008102,CENTER
008103,CENTER
008104,CENTER
008105,CENTER
008106,CENTER
008107,CENTER
008108,CENTER
008109,RIGHT
008110,LEFT
008111,CENTER
008112,CENTER
008113,CENTER
008114,CENTER
008115,CENTER
008116,LEFT
008117,CENTER
008118,CENTER
008119,CENTER
008120,RIGHT
008121,RIGHT
008122,CENTER
008123,CENTER
008124,CENTER
008125,CENTER
008126,RIGHT
008127,CENTER
008128,CENTER
008129,RIGHT
008130,CENTER
008131,CENTER
008132,LEFT
008133,LEFT
008134,RIGHT
008135,LEFT
008136,CENTER
008137,CENTER
008138,CENTER
008139,LEFT
008140,CENTER
008141,LEFT
008142,CENTER
008143,CENTER
008144,CENTER
008145,CENTER
008146,LEFT
008147,RIGHT
008148,RIGHT
008149,RIGHT
008150,CENTER
008151,CENTER
008152,CENTER
008153,CENTER
008154,CENTER
008155,CENTER
008156,CENTER
008157,CENTER
008158,CENTER
008159,CENTER
008160,RIGHT
008161,RIGHT
008162,LEFT
008163,CENTER
008164,LEFT
008165,CENTER
008166,CENTER
008167,LEFT
008168,CENTER
008169,LEFT
008170,CENTER
008171,CENTER
008172,RIGHT
008173,RIGHT
008174,CENTER
008175,CENTER
008176,LEFT
008177,CENTER
008178,RIGHT
008179,LEFT
008180,LEFT
008181,CENTER
008182,CENTER
008183,CENTER
008184,CENTER
008185,RIGHT
008186,CENTER
008187,CENTER
008188,CENTER
008189,CENTER
008190,CENTER
008191,RIGHT
008192,CENTER
008193,LEFT
008194,LEFT
008195,CENTER
008196,CENTER
008197,CENTER
008198,RIGHT
008199,LEFT
008200,LEFT
008201,CENTER
008202,LEFT
008203,CENTER
008204,CENTER
008205,CENTER
008206,CENTER
008207,CENTER
008208,CENTER
008209,CENTER
008210,LEFT
008211,CENTER
008212,LEFT
008213,LEFT
008214,CENTER
008215,CENTER
008216,CENTER
008217,CENTER
008218,CENTER
008219,CENTER
008220,CENTER
008221,CENTER
008222,CENTER
008223,CENTER
008224,CENTER
008225,CENTER
008226,CENTER
008227,CENTER
008228,CENTER
008229,LEFT
008230,RIGHT
008231,RIGHT
008232,CENTER
008233,LEFT
008234,CENTER
008235,RIGHT
008236,RIGHT
008237,RIGHT
008238,CENTER
008239,CENTER
008240,RIGHT
008241,LEFT
008242,CENTER
008243,LEFT
008244,RIGHT
008245,LEFT
008246,LEFT
008247,CENTER
008248,LEFT
008249,CENTER
008250,LEFT
008251,CENTER
008252,CENTER
008253,CENTER
008254,CENTER
008255,CENTER
008256,CENTER
008257,CENTER
008258,CENTER
008259,CENTER
008260,RIGHT
008261,CENTER
008262,LEFT
008263,RIGHT
008264,CENTER
008265,LEFT
008266,LEFT
008267,LEFT
008268,RIGHT
008269,LEFT
008270,CENTER
008271,CENTER
008272,LEFT
008273,CENTER
008274,CENTER
008275,LEFT
008276,RIGHT
008277,LEFT
008278,RIGHT
008279,RIGHT
008280,RIGHT
008281,LEFT
008282,CENTER
008283,CENTER
008284,RIGHT
008285,LEFT
008286,CENTER
008287,RIGHT
008288,CENTER
008289,RIGHT
008290,LEFT
008291,CENTER
008292,RIGHT
008293,CENTER
008294,CENTER
008295,CENTER
008296,CENTER
008297,CENTER
008298,CENTER
008299,CENTER
008300,CENTER
008301,CENTER
008302,CENTER
008303,CENTER
008304,CENTER
008305,CENTER
008306,RIGHT
008307,RIGHT
008308,CENTER
008309,CENTER
008310,CENTER
008311,CENTER
008312,CENTER
008313,LEFT
008314,CENTER
008315,CENTER
008316,CENTER
008317,LEFT
008318,RIGHT
008319,CENTER
008320,RIGHT
008321,CENTER
008322,RIGHT
008323,LEFT
008324,LEFT
008325,CENTER
008326,RIGHT
008327,CENTER
008328,RIGHT
008329,CENTER
008330,RIGHT
008331,RIGHT
008332,LEFT
008333,CENTER
008334,CENTER
008335,CENTER
008336,CENTER
008337,CENTER
008338,CENTER
008339,CENTER
008340,RIGHT
008341,RIGHT
008342,CENTER
008343,CENTER
008344,LEFT
008345,CENTER
008346,CENTER
008347,CENTER
008348,LEFT
008349,LEFT
008350,LEFT
008351,CENTER
008352,LEFT
008353,CENTER
008354,CENTER
008355,CENTER
008356,CENTER
008357,CENTER
008358,CENTER
008359,CENTER
008360,CENTER
008361,CENTER
008363,CENTER
008364,RIGHT
008365,RIGHT
008366,CENTER
008367,CENTER
008368,CENTER
008369,CENTER
008370,CENTER
008371,CENTER
008372,CENTER
008373,CENTER
008374,CENTER
008375,LEFT
008376,LEFT
008377,CENTER
008378,CENTER
008379,CENTER
008380,RIGHT
008381,CENTER
008382,CENTER
008383,CENTER
008384,CENTER
008385,CENTER
008386,RIGHT
008387,CENTER
008388,CENTER
008389,CENTER
008390,CENTER
008391,CENTER
008392,CENTER
008393,CENTER
008394,CENTER
008395,LEFT
008396,CENTER
008397,CENTER
008398,RIGHT
008399,RIGHT
008400,CENTER
008401,LEFT
008402,CENTER
008403,CENTER
008404,CENTER
008405,RIGHT
008406,RIGHT
008407,CENTER
008408,CENTER
008409,CENTER
008410,RIGHT
008411,CENTER
008412,LEFT
008413,CENTER
008414,LEFT
008415,CENTER
008416,RIGHT
008417,RIGHT
008418,CENTER
008419,CENTER
008420,CENTER
008421,CENTER
008422,CENTER
008423,CENTER
008424,CENTER
008425,CENTER
008426,CENTER
008427,CENTER
008428,LEFT
008429,LEFT
008430,CENTER
008431,LEFT
008432,CENTER
008433,CENTER
008434,RIGHT
008435,LEFT
008436,CENTER
008437,LEFT
008438,LEFT
008439,LEFT
008440,LEFT
008441,CENTER
008442,LEFT
008443,RIGHT
008444,CENTER
008446,CENTER
008447,LEFT
008448,CENTER
008449,CENTER
008450,RIGHT
008451,CENTER
008452,CENTER
008453,CENTER
008454,CENTER
008455,LEFT
008456,CENTER
008457,CENTER
008458,LEFT
008459,CENTER
008460,CENTER
008461,RIGHT
008462,LEFT
008463,CENTER
008464,LEFT
008465,LEFT
008466,CENTER
008467,CENTER
008468,RIGHT
008469,CENTER
008470,CENTER
008471,CENTER
008472,LEFT
008473,CENTER
008474,CENTER
008475,CENTER
008476,RIGHT
008477,CENTER
008478,CENTER
008479,CENTER
008480,CENTER
008481,CENTER
008482,LEFT
008483,RIGHT
008484,CENTER
008485,CENTER
008486,CENTER
008487,LEFT
008488,RIGHT
008489,CENTER
008490,CENTER
008491,CENTER
008492,LEFT
008493,CENTER
008494,CENTER
008495,CENTER
008496,CENTER
008497,CENTER
008498,CENTER
008499,RIGHT
008500,CENTER
008501,CENTER
008502,CENTER
008503,CENTER
008504,CENTER
008507,RIGHT
008511,LEFT
008514,RIGHT
008515,RIGHT
008518,CENTER
008519,CENTER
008521,RIGHT
008522,LEFT
008523,CENTER
008524,LEFT
008527,CENTER
008528,CENTER
008537,CENTER
008539,CENTER
008540,RIGHT
008541,CENTER
008542,LEFT
008546,CENTER
008547,RIGHT
008548,CENTER
008555,RIGHT
008556,LEFT
008562,CENTER
008564,RIGHT
008568,LEFT
008571,CENTER
008572,CENTER
008578,LEFT
008582,CENTER
008591,LEFT
008595,CENTER
008596,RIGHT
008597,CENTER
008598,CENTER
008599,LEFT
008601,LEFT
008605,CENTER
008606,LEFT
008607,LEFT
008609,RIGHT
008618,LEFT
008622,RIGHT
008623,RIGHT
008624,LEFT
008625,CENTER
008626,LEFT
008627,CENTER
008629,RIGHT
008630,RIGHT
008631,LEFT
008632,CENTER
008641,CENTER
008647,RIGHT
008652,LEFT
008653,LEFT
008657,CENTER
008658,LEFT
008659,CENTER
008660,CENTER
008662,CENTER
008663,CENTER
008666,RIGHT
008669,CENTER
008670,CENTER
008672,CENTER
008673,CENTER
008678,CENTER
008679,RIGHT
008680,LEFT
008681,CENTER
008682,CENTER
008683,CENTER
008687,CENTER
008688,CENTER
008691,CENTER
008693,CENTER
008694,CENTER
008696,RIGHT
008700,LEFT
008704,RIGHT
008706,RIGHT
008707,CENTER
008709,CENTER
008710,LEFT
008715,CENTER
008716,RIGHT
008720,CENTER
008722,RIGHT
008724,LEFT
008725,CENTER
008726,CENTER
008727,LEFT
008729,CENTER
008730,LEFT
008733,RIGHT
008736,RIGHT
008738,RIGHT
008739,CENTER
008740,RIGHT
008741,CENTER
008742,CENTER
008743,CENTER
008744,CENTER
008745,CENTER
008746,CENTER
008747,CENTER
008750,CENTER
008751,CENTER
008754,CENTER
008755,RIGHT
008756,LEFT
008760,CENTER
008763,RIGHT
008767,CENTER
008768,RIGHT
008771,LEFT
008772,RIGHT
008774,LEFT
008776,CENTER
008782,CENTER
008783,CENTER
008785,RIGHT
008788,CENTER
008789,RIGHT
008790,LEFT
008793,CENTER
008794,RIGHT
008795,CENTER
008798,CENTER
008799,CENTER
008800,LEFT
008801,LEFT
008804,LEFT
008812,RIGHT
008815,CENTER
008817,LEFT
008818,RIGHT
008822,CENTER
008823,CENTER
008824,CENTER
008825,LEFT
008828,LEFT
008836,LEFT
008837,LEFT
008838,LEFT
008842,CENTER
008843,CENTER
008844,CENTER
008847,RIGHT
008850,CENTER
008853,CENTER
008854,LEFT
008859,CENTER
008860,LEFT
008861,CENTER
008862,CENTER
008867,CENTER
008869,CENTER
008870,CENTER
008871,RIGHT
008872,LEFT
008874,LEFT
008875,CENTER
008876,LEFT
008878,LEFT
008881,CENTER
008883,CENTER
008884,CENTER
008888,RIGHT
008889,LEFT
008892,LEFT
008893,CENTER
008894,RIGHT
008895,CENTER
008896,CENTER
008897,CENTER
008898,CENTER
008899,CENTER
008905,CENTER
008906,CENTER
008912,CENTER
008914,CENTER
008916,CENTER
008917,LEFT
008920,CENTER
008922,CENTER
008924,CENTER
008928,RIGHT
008930,CENTER
008931,RIGHT
008933,CENTER
008934,CENTER
008935,CENTER
008937,LEFT
008938,RIGHT
008939,LEFT
008941,CENTER
008942,LEFT
008943,CENTER
008944,RIGHT
008945,LEFT
008946,RIGHT
008947,CENTER
008949,CENTER
008951,RIGHT
008952,CENTER
008953,CENTER
008954,CENTER
008955,RIGHT
008957,RIGHT
008958,LEFT
008959,LEFT
008960,CENTER
008961,CENTER
008966,RIGHT
008971,CENTER
008973,CENTER
008975,CENTER
008978,CENTER
008983,LEFT
008984,LEFT
008987,LEFT
008993,CENTER
008994,CENTER
008998,CENTER
008999,RIGHT
009009,LEFT
009011,CENTER
009013,CENTER
009014,CENTER
009015,RIGHT
009017,LEFT
009020,LEFT
009021,RIGHT
009022,LEFT
009023,RIGHT
009026,CENTER
009027,CENTER
009030,RIGHT
009031,RIGHT
009033,CENTER
009034,CENTER
009037,CENTER
009038,LEFT
009039,LEFT
009040,CENTER
009041,CENTER
009042,CENTER
009047,LEFT
009049,LEFT
009050,CENTER
009051,CENTER
009055,RIGHT
009059,CENTER
009060,LEFT
009061,CENTER
009062,RIGHT
009063,RIGHT
009069,RIGHT
009072,RIGHT
009073,CENTER
009075,RIGHT
009078,LEFT
009079,LEFT
009081,RIGHT
009082,CENTER
009083,RIGHT
009085,CENTER
009088,LEFT
009089,CENTER
009090,CENTER
009091,RIGHT
009093,CENTER
009098,RIGHT
009099,CENTER
009100,RIGHT
009102,RIGHT
009105,CENTER
009106,CENTER
009108,LEFT
009109,RIGHT
009110,CENTER
009118,RIGHT
009119,RIGHT
009120,CENTER
009124,RIGHT
009126,CENTER
009131,CENTER
009132,LEFT
009134,CENTER
009136,CENTER
009138,CENTER
009139,LEFT
009141,LEFT
009142,CENTER
009144,CENTER
009145,CENTER
009148,CENTER
009149,CENTER
009153,CENTER
009154,RIGHT
009156,RIGHT
009157,CENTER
009159,CENTER
009160,RIGHT
009166,CENTER
009167,CENTER
009168,LEFT
009174,CENTER
009181,LEFT
009182,RIGHT
009185,LEFT
009188,LEFT
009189,RIGHT
009191,LEFT
009192,CENTER
009193,CENTER
009194,CENTER
009196,CENTER
009197,RIGHT
009198,LEFT
009202,LEFT
009204,CENTER
009205,LEFT
009206,RIGHT
009209,RIGHT
009211,CENTER
009212,CENTER
009213,CENTER
009215,CENTER
009216,CENTER
009217,LEFT
009218,CENTER
009219,RIGHT
009220,CENTER
009222,CENTER
009223,CENTER
009224,RIGHT
009225,LEFT
009226,CENTER
009228,RIGHT
009231,CENTER
009232,CENTER
009234,LEFT
009235,RIGHT
009236,CENTER
009237,RIGHT
009239,CENTER
009240,RIGHT
009246,CENTER
009252,CENTER
009254,CENTER
009256,CENTER
009259,CENTER
009266,CENTER
009267,LEFT
009268,RIGHT
009270,RIGHT
009278,RIGHT
009280,CENTER
009281,LEFT
009285,CENTER
009287,RIGHT
009294,CENTER
009298,LEFT
009310,CENTER
009312,LEFT
009314,CENTER
009315,RIGHT
009320,RIGHT
009323,CENTER
009332,LEFT
009334,RIGHT
009339,RIGHT
009341,CENTER
009342,CENTER
009343,RIGHT
009345,CENTER
009350,RIGHT
009351,LEFT
009353,LEFT
009354,RIGHT
009355,RIGHT
009360,RIGHT
009368,LEFT
009371,CENTER
009375,CENTER
009377,CENTER
009379,LEFT
009380,RIGHT
009381,CENTER
009386,LEFT
009388,RIGHT
009389,CENTER
009391,CENTER
009392,CENTER
009395,CENTER
009396,LEFT
009400,CENTER
009401,LEFT
009403,RIGHT
009408,LEFT
009409,RIGHT
009414,CENTER
009416,CENTER
009418,RIGHT
009419,CENTER
009421,CENTER
009422,CENTER
009426,RIGHT
009428,LEFT
009429,CENTER
009434,CENTER
009438,RIGHT
009439,RIGHT
009440,LEFT
009441,CENTER
009442,LEFT
009444,CENTER
009447,RIGHT
009449,RIGHT
009452,LEFT
009453,CENTER
009454,CENTER
009456,RIGHT
009457,LEFT
009458,CENTER
009460,LEFT
009461,RIGHT
009463,CENTER
009464,RIGHT
009470,RIGHT
009472,RIGHT
009475,LEFT
009476,CENTER
009477,CENTER
009478,CENTER
009479,RIGHT
009480,RIGHT
009482,RIGHT
009483,RIGHT
009488,CENTER
009496,CENTER
009499,LEFT
009501,CENTER
009503,CENTER
009504,CENTER
009505,RIGHT
009506,LEFT
009508,RIGHT
009510,RIGHT
009517,CENTER
009518,RIGHT
009519,CENTER
009520,CENTER
009522,CENTER
009523,CENTER
009524,CENTER
009525,RIGHT
009527,CENTER
009528,CENTER
009543,LEFT
009546,LEFT
009550,RIGHT
009552,CENTER
009554,LEFT
009555,LEFT
009558,RIGHT
009559,CENTER
009560,CENTER
009564,CENTER
009566,CENTER
009567,CENTER
009573,CENTER
009574,CENTER
009576,RIGHT
009577,CENTER
009578,CENTER
009579,CENTER
009583,CENTER
009585,CENTER
009594,RIGHT
009597,CENTER
009598,CENTER
009600,RIGHT
009602,CENTER
009605,LEFT
009610,CENTER
009612,RIGHT
009615,RIGHT
009619,RIGHT
009624,RIGHT
009625,LEFT
009629,CENTER
009630,RIGHT
009631,CENTER
009633,LEFT
009634,CENTER
009635,RIGHT
009636,RIGHT
009641,CENTER
009645,CENTER
009649,LEFT
009650,CENTER
009653,CENTER
009654,CENTER
009656,RIGHT
009658,CENTER
009659,CENTER
009662,LEFT
009667,LEFT
009670,RIGHT
009674,RIGHT
009675,RIGHT
009687,CENTER
009689,LEFT
009690,LEFT
009692,CENTER
009696,CENTER
009697,CENTER
009698,LEFT
009702,LEFT
009703,RIGHT
009704,RIGHT
009705,CENTER
009706,RIGHT
009714,CENTER
009717,CENTER
009718,CENTER
009722,RIGHT
009723,CENTER
009724,RIGHT
009726,CENTER
009727,RIGHT
009731,RIGHT
009735,CENTER
009736,CENTER
009737,CENTER
009743,LEFT
009748,CENTER
009752,RIGHT
009755,RIGHT
009760,LEFT
009762,CENTER
009763,RIGHT
009765,CENTER
009766,LEFT
009767,LEFT
009769,RIGHT
009772,CENTER
009778,CENTER
009784,RIGHT
009786,CENTER
009787,CENTER
009790,LEFT
009795,CENTER
009799,LEFT
009800,LEFT
009805,RIGHT
009806,RIGHT
009808,RIGHT
009809,RIGHT
009810,RIGHT
009811,RIGHT
009813,CENTER
009814,CENTER
009821,LEFT
009824,CENTER
009825,CENTER
009833,CENTER
009834,CENTER
009835,LEFT
009838,RIGHT
009839,CENTER
009840,RIGHT
009841,CENTER
009842,CENTER
009843,RIGHT
009844,RIGHT
009845,RIGHT
009846,CENTER
009850,LEFT
009851,LEFT
009854,CENTER
009855,CENTER
009856,LEFT
009857,RIGHT
009862,CENTER
009863,RIGHT
009864,CENTER
009865,RIGHT
009866,CENTER
009867,LEFT
009868,RIGHT
009869,RIGHT
009871,CENTER
009872,CENTER
009873,CENTER
009874,LEFT
009878,CENTER
009879,LEFT
009881,LEFT
009882,CENTER
009883,RIGHT
009884,CENTER
009885,RIGHT
009886,CENTER
009887,RIGHT
009894,CENTER
009895,RIGHT
009896,CENTER
009897,CENTER
009898,LEFT
009899,CENTER
009900,CENTER
009905,LEFT
009906,CENTER
009907,CENTER
009908,CENTER
009910,CENTER
009911,CENTER
009912,CENTER
009913,RIGHT
009914,CENTER
009917,CENTER
009920,CENTER
009924,RIGHT
009925,CENTER
009926,CENTER
009930,CENTER
009932,CENTER
009933,LEFT
009936,RIGHT
009937,CENTER
009939,RIGHT
009942,RIGHT
009944,LEFT
009945,LEFT
009948,CENTER
009949,CENTER
009952,LEFT
009956,CENTER
009959,CENTER
009961,CENTER
009962,CENTER
009963,CENTER
009964,CENTER
009965,CENTER
009967,CENTER
009968,CENTER
009971,RIGHT
009973,RIGHT
009975,LEFT
009976,CENTER
009977,RIGHT
009978,CENTER
009979,LEFT
009981,CENTER
009982,CENTER
009983,LEFT
009984,CENTER
009985,CENTER
009987,CENTER
009988,CENTER
009990,CENTER
009991,RIGHT
009994,CENTER
009995,CENTER
009996,RIGHT
009997,CENTER
009999,RIGHT
010001,RIGHT
010004,LEFT
010005,LEFT
010006,RIGHT
010007,CENTER
010008,CENTER
010010,RIGHT
010011,CENTER
010012,CENTER
010013,LEFT
010014,CENTER
010017,LEFT
010018,CENTER
010019,CENTER
010020,CENTER
010021,CENTER
010022,CENTER
010027,CENTER
010028,RIGHT
010031,RIGHT
010033,CENTER
010034,RIGHT
010036,RIGHT
010039,LEFT
010042,RIGHT
010048,LEFT
010049,LEFT
010051,LEFT
010054,CENTER
010057,LEFT
010058,LEFT
010059,LEFT
010061,LEFT
010063,CENTER
010066,CENTER
010069,RIGHT
010070,RIGHT
010071,RIGHT
010074,RIGHT
010076,RIGHT
010077,RIGHT
010079,RIGHT
010084,CENTER
010086,RIGHT
010094,CENTER
010095,CENTER
010096,CENTER
010098,RIGHT
010100,LEFT
010102,RIGHT
010106,CENTER
010110,CENTER
010116,CENTER
010123,LEFT
010130,CENTER
010131,LEFT
010133,CENTER
010135,CENTER
010139,LEFT
010146,LEFT
010147,CENTER
010149,CENTER
010156,RIGHT
010158,RIGHT
010160,RIGHT
010168,CENTER
010171,CENTER
010178,CENTER
010185,LEFT
010190,CENTER
010193,RIGHT
010196,LEFT
010198,CENTER
010200,CENTER
010203,RIGHT
010204,LEFT
010205,LEFT
010206,RIGHT
010207,RIGHT
010210,CENTER
010211,LEFT
010212,RIGHT
010215,RIGHT
010217,CENTER
010219,RIGHT
010221,RIGHT
010224,CENTER
010225,CENTER
010226,CENTER
010227,LEFT
010228,CENTER
010229,CENTER
010231,CENTER
010233,CENTER
010234,LEFT
010238,CENTER
010239,CENTER
010241,CENTER
010243,CENTER
010244,CENTER
010245,LEFT
010246,CENTER
010248,CENTER
010250,CENTER
010252,CENTER
010253,CENTER
010256,CENTER
010258,CENTER
010261,LEFT
010263,CENTER
010264,RIGHT
010265,CENTER
010266,LEFT
010267,CENTER
010269,RIGHT
010277,RIGHT
010279,RIGHT
010280,CENTER
010284,CENTER
010285,RIGHT
010293,CENTER
010294,CENTER
010297,CENTER
010300,CENTER
010304,RIGHT
010305,CENTER
010307,LEFT
010308,RIGHT
010310,CENTER
010311,CENTER
010312,LEFT
010317,CENTER
010321,RIGHT
010326,RIGHT
010328,CENTER
010333,RIGHT
010339,LEFT
010340,CENTER
010342,LEFT
010344,CENTER
010346,LEFT
010347,CENTER
010348,LEFT
010351,CENTER
010353,CENTER
010354,RIGHT
010355,RIGHT
010357,CENTER
010360,RIGHT
010362,CENTER
010363,CENTER
010365,CENTER
010366,CENTER
010369,LEFT
010370,CENTER
010371,LEFT
010374,RIGHT
010375,LEFT
010376,RIGHT
010378,LEFT
010380,RIGHT
010390,CENTER
010391,RIGHT
010394,CENTER
010400,CENTER
010401,RIGHT
010402,RIGHT
010403,RIGHT
010404,LEFT
010407,RIGHT
010410,CENTER
010411,CENTER
010413,LEFT
010414,LEFT
010415,LEFT
010417,CENTER
010423,LEFT
010424,CENTER
010429,RIGHT
010430,RIGHT
010431,RIGHT
010432,CENTER
010434,LEFT
010435,RIGHT
010438,CENTER
010439,CENTER
010443,CENTER
010450,RIGHT
010451,CENTER
010453,RIGHT
010455,RIGHT
010463,LEFT
010467,LEFT
010468,RIGHT
010473,CENTER
010477,LEFT
010481,RIGHT
010491,CENTER
010493,LEFT
010494,CENTER
010496,RIGHT
010498,CENTER
010501,RIGHT
010505,CENTER
010507,CENTER
010509,CENTER
010517,CENTER
010520,RIGHT
010521,LEFT
010522,LEFT
010523,CENTER
010524,RIGHT
010528,LEFT
010534,RIGHT
010535,RIGHT
010536,RIGHT
010537,CENTER
010538,LEFT
010540,RIGHT
010544,RIGHT
010551,CENTER
010552,CENTER
010553,LEFT
010554,LEFT
010560,LEFT
010566,RIGHT
010575,CENTER
010578,CENTER
010579,RIGHT
010583,CENTER
010584,CENTER
010586,RIGHT
010591,CENTER
010592,CENTER
010596,CENTER
010602,RIGHT
010604,CENTER
010606,CENTER
010607,CENTER
010608,CENTER
010609,CENTER
010612,CENTER
010613,LEFT
010614,LEFT
010622,CENTER
010625,RIGHT
010626,CENTER
010628,CENTER
010630,CENTER
010631,LEFT
010632,CENTER
010635,CENTER
010644,RIGHT
010645,CENTER
010647,CENTER
010648,RIGHT
010650,LEFT
010652,LEFT
010655,CENTER
010656,RIGHT
010657,CENTER
010660,RIGHT
010662,CENTER
010663,CENTER
010667,RIGHT
010669,RIGHT
010673,LEFT
010676,RIGHT
010677,LEFT
010679,LEFT
010681,LEFT
010683,LEFT
010685,RIGHT
010688,CENTER
010690,LEFT
010691,RIGHT
010693,RIGHT
010695,CENTER
010697,RIGHT
010703,LEFT
010705,LEFT
010706,LEFT
010708,LEFT
010709,CENTER
010711,CENTER
010713,LEFT
010714,LEFT
010718,CENTER
010719,CENTER
010720,CENTER
010724,CENTER
010727,CENTER
010728,CENTER
010729,RIGHT
010731,CENTER
010732,LEFT
010734,LEFT
010736,CENTER
010737,CENTER
010744,CENTER
010745,CENTER
010751,CENTER
010752,CENTER
010754,LEFT
010755,CENTER
010759,CENTER
010762,RIGHT
010765,LEFT
010766,CENTER
010768,CENTER
010769,CENTER
010770,LEFT
010771,LEFT
010772,CENTER
010774,LEFT
010781,CENTER
010784,LEFT
010787,RIGHT
010789,RIGHT
010794,CENTER
010797,LEFT
010798,CENTER
010800,LEFT
010801,CENTER
010802,LEFT
010803,CENTER
010805,LEFT
010808,LEFT
010809,CENTER
010811,RIGHT
010813,CENTER
010814,CENTER
010815,CENTER
010816,CENTER
010817,LEFT
010819,CENTER
010821,CENTER
010824,CENTER
010825,CENTER
010829,CENTER
010830,RIGHT
010831,RIGHT
010835,RIGHT
010836,LEFT
010837,CENTER
010838,CENTER
010841,LEFT
010844,RIGHT
010845,CENTER
010846,RIGHT
010850,RIGHT
010851,CENTER
010852,CENTER
010854,LEFT
010856,CENTER
010857,CENTER
010859,CENTER
010860,CENTER
010862,RIGHT
010863,CENTER
010864,CENTER
010868,LEFT
010871,CENTER
010872,CENTER
010874,CENTER
010875,LEFT
010876,CENTER
010878,RIGHT
010881,RIGHT
010882,CENTER
010883,CENTER
010884,LEFT
